,dataname,description,lines,samples,startlat,startlon,latspace,lonspace,wavelength,gpslatitude,terrainheight,peglat,peglon,peghead,radardirection,time1,time2,phasesign,version,url,unw,geom
1366,SanAnd_05518_14068-011_14128-009_0092d_s01_L090HH_02,"San Andreas Fault - North, CA",17502,27661,39.37876116,-123.30391908000001,-5.556e-05,5.556e-05,23.8403545,12495.7236,242.076581,38.75684,-122.463926,55.47768,Left,29-May-2014 22:00:47 UTC,29-Aug-2014 20:24:55 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_14068-011_14128-009_0092d_s01_L090_02,1,"POLYGON ((-121.91467448 39.34595276, -121.76606811 39.18263374, -123.15170282 38.43614322, -123.30326132 38.598986, -121.91467448 39.34595276))"
1367,gulfco_32018_09045-002_09066-005_0077d_s01_L090HH_01,"Gulf Coast, LA",23723,22978,30.309591240000003,-91.34697384,-5.556e-05,5.556e-05,23.8403545,12494.9447,-21.8741289,29.7528804,-90.5868635,-40.2740897,Left,17-Jun-2009 17:00:16 UTC,2-Sep-2009 17:53:17 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_32018_09045-002_09066-005_0077d_s01_L090_01,1,"POLYGON ((-91.3453317 30.14960998, -91.17097948999999 30.28115055, -90.07150932 29.14940735, -90.24548235 29.01920014, -91.3453317 30.14960998))"
1368,HaitiQ_23702_10015-007_11041-006_0508d_s01_L090HH_01,Haiti Earthquake,13546,17255,18.83922924,-72.56569368000001,-5.556e-05,5.556e-05,23.8403545,12496.706,668.197158,18.5659425,-72.1853542,-122.934379,Left,3-Feb-2010 18:35:38 UTC,26-Jun-2011 14:56:10 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=HaitiQ_23702_10015-007_11041-006_0508d_s01_L090_01,1,"POLYGON ((-71.71154079999999 18.78663915, -71.60963760999999 18.63243005, -72.44829584999999 18.12122597, -72.55974473000001 18.29390355, -71.71154079999999 18.78663915))"
1369,SanAnd_05512_10077-008_11072-006_0376d_s01_L090HH_01,"Northern San Andreas Fault, CA",15926,24457,38.96272788,-122.74415208,-5.556e-05,5.556e-05,23.8403545,12495.7346,65.7539625,38.4150288,-121.949161,55.3844061,Left,28-Oct-2010 21:24:18 UTC,8-Nov-2011 22:13:17 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05512_10077-008_11072-006_0376d_s01_L090_01,1,"POLYGON ((-121.53528941 38.93121468, -121.38656579 38.7626723, -122.59174865 38.10766012, -122.74217785 38.27497595, -121.53528941 38.93121468))"
1370,SanAnd_26524_09014-007_10025-000_0314d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",9622,55412,34.40669676,-119.09297112,-5.556e-05,5.556e-05,23.8403545,12495.3585,851.566633,34.2832567,-117.616949,-95.907952,Left,23-Apr-2009 20:40:09 UTC,3-Mar-2010 20:17:08 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26524_09014-007_10025-000_0314d_s01_L090_01,1,"POLYGON ((-116.03602107 34.35629918, -116.01381595 34.17110415, -119.06264484 33.91284061, -119.09384753 34.11533735, -116.03602107 34.35629918))"
1371,BigIsl_32903_16085-008_16085-010_0000d_s01_L090HH_01,"Big Island, HI",16380,11990,20.029657800000003,-155.97958848000002,-5.556e-05,5.556e-05,23.8403545,12495.021,1453.68448,19.618864587,-155.49211464,-30.959513311,Left,10-Oct-2016 03:55:15 UTC,10-Oct-2016 04:31:10 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_32903_16085-008_16085-010_0000d_s01_L090_01,1,"POLYGON ((-155.96670352 19.89504794, -155.79315467 20.00271811, -155.31589792 19.2633549, -155.49486957 19.15162238, -155.96670352 19.89504794))"
1372,ylwstn_26902_11059-003_14110-001_1089d_s01_L090HH_01,"Yellowstone National Park, WY",5112,24012,44.85903288,-111.23639820000001,-5.556e-05,5.556e-05,23.8403545,12495.3402,2400.14866,44.8450913,-110.596175,-91.5150746,Left,19-Aug-2011 18:45:13 UTC,12-Aug-2014 20:12:06 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ylwstn_26902_11059-003_14110-001_1089d_s01_L090_01,1,"POLYGON ((-111.23970847 44.80462549, -109.90956518 44.81737128, -109.90017947 44.63097816, -111.22483 44.60771273, -111.23970847 44.80462549))"
1373,grmesa_07805_17018-000_17043-004_0034d_s01_L090HH_01,"Grand Mesa, CO",7186,15918,39.28653156,-108.51545832000001,-5.556e-05,5.556e-05,23.8403545,12494.7903,2639.8571,38.96445268,-108.01156398,77.86665891,Left,25-Feb-2017 19:58:45 UTC,31-Mar-2017 19:54:39 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_07805_17018-000_17043-004_0034d_s01_L090_01,1,"POLYGON ((-108.51543603 39.11404439, -107.68848108 39.25696759, -107.63830578 39.08494292, -108.45661732 38.92039878, -108.51543603 39.11404439))"
1374,BigIsl_14907_16086-007_16086-009_0000d_s01_L090HH_01,"Big Island, HI",18365,13325,20.00115552,-155.99336736,-5.556e-05,5.556e-05,23.8403545,12494.5989,1354.00256,19.397737422,-155.73686552,148.95608059,Left,11-Oct-2016 15:28:21 UTC,11-Oct-2016 16:05:34 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_14907_16086-007_16086-009_0000d_s01_L090_01,1,"POLYGON ((-155.99461195 19.86179786, -155.80167083 19.96615277, -155.26438328 19.11562338, -155.45577569 19.01229628, -155.99461195 19.86179786))"
1375,SanAnd_08504_10057-101_10084-003_0153d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5566,12655,33.021197040000004,-115.750926,-5.556e-05,5.556e-05,23.8403545,12496.033,-28.0094471,32.7367004,-115.347063,85.4381882,Left,1-Jul-2010 17:18:47 UTC,1-Dec-2010 19:16:17 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08504_10057-101_10084-003_0153d_s01_L090_01,1,"POLYGON ((-115.75223323 32.94562872, -115.06819492 32.99227695, -115.04688154 32.78920022, -115.72927046 32.74147164, -115.75223323 32.94562872))"
1376,SanAnd_08517_12133-004_13102-002_0197d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",7458,42720,33.84042924,-117.84175992,-5.556e-05,5.556e-05,23.8403545,12495.9738,554.872987,33.4883031,-116.687112,85.7164489,Left,14-Nov-2012 21:50:37 UTC,30-May-2013 22:32:28 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08517_12133-004_13102-002_0197d_s01_L090_01,1,"POLYGON ((-117.84203013 33.65632623, -115.48521461 33.80485721, -115.46895065 33.61702314, -117.81943111 33.45618456, -117.84203013 33.65632623))"
1377,irnton_01406_21002-000_21005-001_0006d_s01_L090HH_01,"Ironton, CO",6950,6015,38.0694342,-107.90679852000001,-5.556e-05,5.556e-05,23.8403545,12495.024,3417.00223,37.871839621,-107.57511471,13.971577836,Left,15-Jan-2021 16:55:38 UTC,21-Jan-2021 01:06:40 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=irnton_01406_21002-000_21005-001_0006d_s01_L090_01,1,"POLYGON ((-107.8157971 38.03559516, -107.59759036 38.00189143, -107.66383011 37.72064265, -107.90471851 37.75298701, -107.8157971 38.03559516))"
1378,aleutn_19802_09050-000_10064-008_0379d_s01_L090HH_01,"Aleutians, AK",43693,17321,61.55492400000001,-153.77823998,-5.556e-05,0.00011111,23.8403545,12494.5316,741.824128,60.3664374,-153.087257,-162.523144,Left,22-Jul-2009 17:37:09 UTC,5-Aug-2010 04:29:51 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=aleutn_19802_09050-000_10064-008_0379d_s01_L090_01,0,"POLYGON ((-152.22430914 61.51300578, -151.8604873 61.45695223, -153.36052993 59.15752939, -153.77726601 59.22128181, -152.22430914 61.51300578))"
1379,rockmt_14107_21007-001_21014-002_0027d_s01_L090HH_01,"Rocky Mountains NP, CO",8508,9246,40.78176228,-106.14599100000001,-5.556e-05,5.556e-05,23.8403545,12495.3653,3009.57741,40.441821654,-105.99637524,140.92853311,Left,27-Jan-2021 18:55:06 UTC,23-Feb-2021 22:53:23 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=rockmt_14107_21007-001_21014-002_0027d_s01_L090_01,0,"POLYGON ((-106.15210889 40.63319302, -105.94063288 40.74945176, -105.63209593 40.45977377, -105.83190355 40.34759504, -106.15210889 40.63319302))"
1380,Guatml_29201_13052-006_14037-001_0373d_s01_L090HH_01,Guatemala Volcanoes,14322,26149,14.9339724,-91.77161892000001,-5.556e-05,5.556e-05,23.8403545,12495.0045,1880.4296,14.6706676,-91.0126553,-67.6625604,Left,2-Apr-2013 18:37:23 UTC,10-Apr-2014 18:48:30 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Guatml_29201_13052-006_14037-001_0373d_s01_L090_01,1,"POLYGON ((-91.76721046 14.71750321, -91.70513135 14.8759058, -90.32658866 14.35538535, -90.39551038 14.16904302, -91.76721046 14.71750321))"
1381,gulfco_14011_09045-000_13134-000_1498d_s01_L090HH_01,"Gulf Coast, LA",27875,26462,30.34820544,-90.40423176,-5.556e-05,5.556e-05,23.8403545,12496.3549,-25.1133287,29.4816326,-89.7909109,140.324706,Left,17-Jun-2009 15:57:49 UTC,24-Jul-2013 16:25:07 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_14011_09045-000_13134-000_1498d_s01_L090_01,1,"POLYGON ((-90.40204761 30.18950756, -90.22749338 30.32136827, -88.93646715 28.95681521, -89.1102928 28.8266525, -90.40204761 30.18950756))"
1382,sabine_01200_17089-014_17090-003_0001d_s01_L090HH_01,"Sabine River, TX",28627,10653,31.213107960000002,-93.99868596,-5.556e-05,5.556e-05,23.8403545,12494.3881,-1.30592288,30.408637783,-93.536440941,11.959910436,Left,2-Sep-2017 19:23:08 UTC,3-Sep-2017 16:45:36 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=sabine_01200_17089-014_17090-003_0001d_s01_L090_01,0,"POLYGON ((-93.63745186 31.18239412, -93.40931806 31.14640274, -93.77121284 29.65341008, -93.99767365 29.68904039, -93.63745186 31.18239412))"
1383,fraser_05209_21020-025_21021-003_0006d_s01_L090HH_01,"Fraser, CO",8724,11086,40.200826920000004,-106.01475828000001,-5.556e-05,5.556e-05,23.8403545,12495.6133,3036.65964,39.870555057,-105.58579685,51.924211193,Left,16-Mar-2021 21:27:25 UTC,22-Mar-2021 15:03:59 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=fraser_05209_21020-025_21021-003_0006d_s01_L090_01,1,"POLYGON ((-105.54872605 40.16958293, -105.39710563 40.02664046, -105.8824798 39.76425046, -106.01443293 39.88918086, -105.54872605 40.16958293))"
1384,grmesa_07805_17002-000_17026-005_0030d_s01_L090HH_01,"Grand Mesa, CO",7185,15915,39.28664268,-108.51440268,-5.556e-05,5.556e-05,23.8403545,12494.8576,2641.09306,38.964914628,-108.0088345,77.870266366,Left,6-Feb-2017 17:42:49 UTC,8-Mar-2017 19:34:31 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_07805_17002-000_17026-005_0030d_s01_L090_01,1,"POLYGON ((-108.51521685 39.11409259, -107.68846647 39.25695655, -107.63729683 39.08499843, -108.45491727 38.92164735, -108.51521685 39.11409259))"
1385,SanAnd_26530_11047-008_12021-001_0294d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",10555,66352,34.9019586,-119.86181040000001,-5.556e-05,5.556e-05,23.8403545,12494.979,871.30129,34.7594847,-118.0609,-96.0643995,Left,8-Jul-2011 20:36:15 UTC,27-Apr-2012 16:39:31 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26530_11047-008_12021-001_0294d_s01_L090_01,1,"POLYGON ((-116.19590327 34.87002944, -116.17586727 34.66726619, -119.83137084 34.35035799, -119.859932 34.55177615, -116.19590327 34.87002944))"
1386,Cochis_32506_12112-007_14162-000_0736d_s01_L090HH_01,"Cochise County, AZ",15324,13529,32.76273192,-109.57665432,-5.556e-05,5.556e-05,23.8403545,12494.4977,1228.6637,32.4234311,-109.078822,-34.5711928,Left,23-Oct-2012 16:49:41 UTC,29-Oct-2014 18:27:12 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Cochis_32506_12112-007_14162-000_0736d_s01_L090_01,1,"POLYGON ((-109.57221028 32.61563797, -109.38405893 32.73934125, -108.8354937 32.05658857, -109.02005376 31.93635624, -109.57221028 32.61563797))"
1387,ylwstn_26902_10067-003_11059-003_0374d_s01_L090HH_01,"Yellowstone National Park, WY",5154,26080,44.8594218,-111.31540452,-5.556e-05,5.556e-05,23.8403545,12495.0979,2409.92585,44.8451041,-110.595854,-91.5157689,Left,10-Aug-2010 17:39:31 UTC,19-Aug-2011 18:45:45 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ylwstn_26902_10067-003_11059-003_0374d_s01_L090_01,1,"POLYGON ((-111.32018445 44.79739449, -109.87523742 44.81793236, -109.86299431 44.63069528, -111.30284911 44.60643467, -111.32018445 44.79739449))"
1388,SDelta_15502_14112-008_14128-011_0015d_s01_L090HH_02,"Sacramento-San Joaquin Delta, CA",8673,7995,38.528137560000005,-122.09771148,-5.556e-05,5.556e-05,23.8403545,12495.1369,29.7648925,38.2313084,-122.036628,153.92808,Left,14-Aug-2014 20:12:19 UTC,29-Aug-2014 20:59:27 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SDelta_15502_14112-008_14128-011_0015d_s01_L090_02,1,"POLYGON ((-122.08771075 38.41767623, -121.85981691 38.49733219, -121.65320053 38.16184071, -121.89318923 38.08015417, -122.08771075 38.41767623))"
1389,stlake_09127_21014-000_21016-000_0008d_s01_L090HH_01,"Salt Lake City, UT",4896,8893,40.707534120000005,-111.95367780000001,-5.556e-05,5.556e-05,23.8403545,12495.9034,2028.43785,40.437591877,-111.69468863,90.916815718,Left,23-Feb-2021 22:00:23 UTC,3-Mar-2021 21:10:58 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=stlake_09127_21014-000_21016-000_0008d_s01_L090_01,1,"POLYGON ((-111.94882241 40.67262287, -111.45830611 40.66949882, -111.46888587 40.47394446, -111.9592249 40.47328053, -111.94882241 40.67262287))"
1390,SanAnd_26524_10025-000_10085-006_0279d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",9620,55391,34.40641896,-119.09508240000001,-5.556e-05,5.556e-05,23.8403545,12495.4429,844.985579,34.283155,-117.61809,-95.9084814,Left,3-Mar-2010 20:17:09 UTC,7-Dec-2010 02:01:45 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26524_10025-000_10085-006_0279d_s01_L090_01,1,"POLYGON ((-116.04030085 34.35641742, -116.01674247 34.17088156, -119.06443172 33.91267161, -119.09814744 34.11580219, -116.04030085 34.35641742))"
1391,ChiGla_09200_14051-021_14051-022_0000d_s01_L090HH_01,"Glaciar San Francisco, Chile/Argentina",4857,8195,-33.62007828,-70.17016872,-5.556e-05,5.556e-05,23.8403545,12494.8034,3122.84075,-33.8872356,-69.9236473,91.9036986,Left,26-Apr-2014 22:04:11 UTC,26-Apr-2014 22:25:28 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ChiGla_09200_14051-021_14051-022_0000d_s01_L090_01,1,"POLYGON ((-70.16426994 -33.6533002, -69.71794905 -33.66361869, -69.72008133 -33.83736206, -70.16750007 -33.82733971, -70.16426994 -33.6533002))"
1392,SanAnd_26514_10028-005_10074-000_0191d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",8385,42627,33.61318884,-117.49612116,-5.556e-05,5.556e-05,23.8403545,12495.1299,523.90067,33.5231312,-116.365269,-95.6900495,Left,13-Apr-2010 20:07:38 UTC,21-Oct-2010 17:33:04 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26514_10028-005_10074-000_0191d_s01_L090_01,1,"POLYGON ((-117.49230272 33.38299385, -115.14685293 33.57678407, -115.12877092 33.37568877, -117.46907958 33.18262768, -117.49230272 33.38299385))"
1393,SanAnd_23517_12018-001_12128-007_0200d_s01_L090HH_01,"Northern San Andreas Fault, CA",17742,27442,39.3195342,-123.18452064,-5.556e-05,5.556e-05,23.8403545,12494.9365,247.01704,38.9347577,-122.5563,-125.470205,Left,19-Apr-2012 17:11:43 UTC,5-Nov-2012 22:37:16 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23517_12018-001_12128-007_0200d_s01_L090_01,1,"POLYGON ((-121.80600931 39.29271266, -121.66472897 39.12565642, -123.0360732 38.36357607, -123.17528507 38.52309928, -121.80600931 39.29271266))"
1394,SanAnd_05510_12128-000_13165-004_0360d_s01_L090HH_01,"Northern San Andreas Fault, CA",11248,15834,38.63242368,-122.50974444,-5.556e-05,5.556e-05,23.8403545,12495.3452,0.477822828,38.220522,-121.928359,55.2673746,Left,5-Nov-2012 20:14:01 UTC,31-Oct-2013 18:39:05 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05510_12128-000_13165-004_0360d_s01_L090_01,1,"POLYGON ((-121.77913846 38.5994066, -121.62753509 38.43777297, -122.35749692 38.03798604, -122.51022 38.19900306, -121.77913846 38.5994066))"
1395,SanAnd_23524_18072-011_20023-016_0701d_s01_L090HH_01,"Hayward Fault, CA",12549,18064,38.66887104,-122.40056904000001,-5.556e-05,5.556e-05,23.8403545,12495.059,12.1637444,38.428020185,-122.02609525,-125.30090705,Left,3-Oct-2018 02:18:18 UTC,3-Sep-2020 20:30:28 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23524_18072-011_20023-016_0701d_s01_L090_01,0,"POLYGON ((-121.544954 38.64009997, -121.39781811 38.47615606, -122.25135469 38.00096599, -122.39996997 38.16437264, -121.544954 38.64009997))"
1396,BigIsl_14907_16083-009_16083-016_0000d_s01_L090HH_01,"Big Island, HI",17153,12561,20.0054892,-155.99614536,-5.556e-05,5.556e-05,23.8403545,12494.8846,1462.11554,19.398052781,-155.73706811,148.95549589,Left,6-Oct-2016 22:01:36 UTC,6-Oct-2016 23:17:33 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_14907_16083-009_16083-016_0000d_s01_L090_01,1,"POLYGON ((-156.00223872 19.87203372, -155.80263365 19.96744745, -155.30784476 19.1845212, -155.50573511 19.08998477, -156.00223872 19.87203372))"
1397,Snjoaq_14511_14086-011_14112-016_0059d_s01_L090HH_01,"San Joaquin Valley / Chowchilla Levee, CA",26679,24530,37.3007616,-121.12913400000001,-5.556e-05,5.556e-05,23.8403545,12495.1792,130.123516,36.4519268,-120.559421,144.454863,Left,16-Jun-2014 19:57:46 UTC,14-Aug-2014 22:29:18 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Snjoaq_14511_14086-011_14112-016_0059d_s01_L090_01,1,"POLYGON ((-121.12676869 37.15884542, -120.91976845 37.27054373, -119.76583086 35.96266075, -119.97452848 35.85157369, -121.12676869 37.15884542))"
1398,gulfco_00702_13133-002_14035-004_0259d_s01_L090HH_01,"New Orleans levee, LA",9595,5359,30.138188640000003,-90.20910504000001,-5.556e-05,5.556e-05,23.8403545,12494.6264,-24.4678795,29.8869474,-89.890861,7.43063304,Left,23-Jul-2013 20:30:52 UTC,8-Apr-2014 21:53:16 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_00702_13133-002_14035-004_0259d_s01_L090_01,1,"POLYGON ((-90.14218617 30.1055948, -89.91128028 30.0904634, -89.97852204 29.63900568, -90.20847404 29.65402635, -90.14218617 30.1055948))"
1399,sriver_32608_17066-001_17099-005_0092d_s01_L090HH_01,"Snake River, Alaska",20766,15741,61.840891320000004,-157.65609009,-5.556e-05,0.00011111,23.8403545,12495.275,165.659418,61.371172466,-156.56508037,-34.194711778,Left,17-Jun-2017 19:31:25 UTC,17-Sep-2017 20:19:17 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=sriver_32608_17066-001_17099-005_0092d_s01_L090_01,1,"POLYGON ((-157.64964178 61.6947022, -157.30473667 61.81284018, -155.91791308 60.82803014, -156.2534475 60.71462424, -157.64964178 61.6947022))"
1400,lowman_23205_21009-004_21012-000_0007d_s01_L090HH_01,"Lowman, CO",17017,26631,44.50506012,-116.43614748,-5.556e-05,5.556e-05,23.8403545,12495.9697,1688.43313,44.133585729,-115.81218703,-127.8032087,Left,3-Feb-2021 20:05:36 UTC,10-Feb-2021 22:31:07 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=lowman_23205_21009-004_21012-000_0007d_s01_L090_01,1,"POLYGON ((-115.10034424 44.45592684, -114.96067966 44.31776587, -116.2719527 43.5934257, -116.42641697 43.74981371, -115.10034424 44.45592684))"
1401,BigIsl_14907_16083-007_16083-009_0000d_s01_L090HH_01,"Big Island, HI",15879,11757,20.00598924,-155.99642316,-5.556e-05,5.556e-05,23.8403545,12494.9266,1603.30663,19.397988623,-155.73702349,148.95622187,Left,6-Oct-2016 21:24:06 UTC,6-Oct-2016 22:00:55 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_14907_16083-007_16083-009_0000d_s01_L090_01,1,"POLYGON ((-156.0027119 19.87278556, -155.80303232 19.96807547, -155.35248616 19.25608286, -155.54318622 19.16354829, -156.0027119 19.87278556))"
1402,SanAnd_24001_11046-006_11077-026_0148d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",13143,20896,35.2242066,-119.34376896,-5.556e-05,5.556e-05,23.8403545,12495.0262,1455.08114,34.9625699,-118.8753,-120.33376,Left,7-Jul-2011 18:12:06 UTC,3-Dec-2011 00:07:31 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_24001_11046-006_11077-026_0148d_s01_L090_01,1,"POLYGON ((-118.29107293 35.17733678, -118.18718463 35.02484544, -119.22169301 34.52528305, -119.32976534 34.6818489, -118.29107293 35.17733678))"
1403,denalS_09114_17065-002_17100-002_0095d_s01_L090HH_01,"South Denali, AK",4798,30100,63.90255624,-152.03692406,-5.556e-05,0.00011111,23.8403545,12495.0304,660.904359,63.635270298,-150.3270064,90.345008404,Left,16-Jun-2017 22:11:47 UTC,19-Sep-2017 20:52:59 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=denalS_09114_17065-002_17100-002_0095d_s01_L090_01,1,"POLYGON ((-152.03928038 63.87140327, -148.69615645 63.86600889, -148.70478588 63.67261346, -152.02543773 63.67288527, -152.03928038 63.87140327))"
1404,SanAnd_08531_11069-005_12134-008_0384d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8249,57579,34.95179592,-119.51756064000001,-5.556e-05,5.556e-05,23.8403545,12495.8422,974.628236,34.5964318,-117.886236,85.9317265,Left,28-Oct-2011 10:51:35 UTC,15-Nov-2012 19:28:51 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08531_11069-005_12134-008_0384d_s01_L090_01,1,"POLYGON ((-119.51632449 34.7327398, -116.33181878 34.91757645, -116.32230429 34.71490046, -119.49859801 34.54440113, -119.51632449 34.7327398))"
1405,Cochis_14605_12112-006_14035-000_0532d_s01_L090HH_01,"Cochise County, AZ",13545,12002,32.5962186,-109.72744416,-5.556e-05,5.556e-05,23.8403545,12495.6971,1520.68191,32.1253524,-109.50182,145.643345,Left,23-Oct-2012 16:30:56 UTC,8-Apr-2014 18:43:20 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Cochis_14605_12112-006_14035-000_0532d_s01_L090_01,1,"POLYGON ((-109.72520302 32.46119451, -109.52631994 32.56546015, -109.05999331 31.98518273, -109.24878779 31.88423536, -109.72520302 32.46119451))"
1406,SanAnd_08519_09014-012_09073-006_0150d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",7594,46308,33.98588532,-118.31424216,-5.556e-05,5.556e-05,23.8403545,12496.2194,493.216126,33.6328193,-117.03917,85.7644864,Left,23-Apr-2009 23:09:36 UTC,20-Sep-2009 19:30:09 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08519_09014-012_09073-006_0150d_s01_L090_01,1,"POLYGON ((-118.31528512 33.7930494, -115.75850651 33.95273407, -115.74213979 33.77029864, -118.29089049 33.59298603, -118.31528512 33.7930494))"
